index,Area,Branch,Address,lat,lng
14,광진구,세종대정문점,서울 광진구 능동로 261 (군자동),37.5517961,127.075273
15,광진구,세종대후문점,서울 광진구 군자로 109 (군자동),37.5528372,127.0719826
16,광진구,아차산역점,서울 광진구 천호대로 663 (구의동),37.55177,127.0902383
17,광진구,어린이대공원역점,서울 광진구 광나루로 380 (화양동),37.5475795,127.0718667
18,광진구,자양동점,서울 광진구 자양로 46 (자양동),37.5321373,127.0859522
19,광진구,자양우성점,"서울 광진구 자양번영로 34 (자양동, 제이원하이텔)",37.5326803,127.0758338
20,광진구,중곡대원점,서울 광진구 용마산로 111 (중곡동),37.5635558,127.0866291
21,광진구,중곡신성점,"서울 광진구 용마산로 37 (중곡동, 이안빌딩)",37.598033,127.0940962
22,광진구,중곡역점,서울 광진구 능동로 407 (중곡동),37.5626197,127.0853672
23,광진구,중곡중앙점,서울 광진구 능동로 330 (중곡동),37.5624717,127.0959862
0,구로구,개봉북부점,서울 구로구 경인로40길 12 (개봉동),37.495564,126.8590429
1,구로구,개봉역점,서울 구로구 남부순환로97길 11 (개봉동),37.4941792,126.8583787
2,구로구,개봉중앙점,서울 구로구 개봉로3길 26 (개봉동),37.48641,126.8548809
3,구로구,개봉현대점,서울 구로구 개봉로 69 (개봉동),37.4918637,126.8555982
4,구로구,고대구로병원점,서울 구로구 구로동로 157 (구로동),37.492533,126.8833543
5,구로구,고척사거리점,"서울 구로구 고척로 228-6 (고척동, 종만빌딩)",37.5057472,126.8582376
6,구로구,고척스카이돔점,"서울 구로구 경인로 397 (고척동, 골든타워빌딩)",37.4977766,126.8637523
7,구로구,구로NC점,서울 구로구 구로동로 240 (구로동),37.4999675,126.8826973
8,구로구,구로거리공원점,서울 구로구 구로중앙로28길 73 (구로동),37.5007554,126.8893254
9,구로구,구로고척점,"서울 구로구 고척로 149 (고척동, 상암빌딩)",37.5030865,126.850169
10,구로구,구로궁동점,서울 구로구 오리로 1304 (궁동) 1층,37.5003075,126.8289067
11,구로구,구로미성점,"서울 구로구 구로중앙로 228 (신도림동, 기임빌딩)",37.5060959,126.87662
12,구로구,구로에이스점,서울 구로구 디지털로33길 11 (구로동),37.4856641,126.8955021
13,구로구,구로역광장점,"서울 구로구 경인로 572 (구로동, 스타팰리스)",37.5034025,126.880915
14,구로구,구로이마트점,서울 구로구 디지털로32길 43 (구로동),37.4843537,126.89788
15,구로구,구로중앙점,서울 구로구 도림로 79 (구로동),37.4900511,126.8920236
16,구로구,구로코레일점,"서울 구로구 구로중앙로 174 (구로동, 구로역)",37.5023699,126.8814842
17,구로구,구로항동지구점,"서울 구로구 항동로3길 6 (항동, 가온 프라자)",37.486525,126.8252088
